Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
8.22724E-02	10	3.33868813514709	1.99606E+02	1.26582E-01	-2.78351E-03	1.26612E-01	-1.25972	0
6.50968E-02	10	3.33868813514709	2.16000E+02	1.26788E-01	-3.21632E-03	1.26829E-01	-1.45315	0
5.15068E-02	10	3.33868813514709	2.36473E+02	1.27052E-01	-3.74374E-03	1.27107E-01	-1.6878	0
4.07539E-02	10	3.33868813514709	2.62121E+02	1.27455E-01	-4.40064E-03	1.27531E-01	-1.97747	0
3.22459E-02	10	3.33868813514709	2.94301E+02	1.27960E-01	-5.25325E-03	1.28068E-01	-2.35089	0
2.55141E-02	10	3.33868813514709	3.34750E+02	1.28431E-01	-6.18833E-03	1.28580E-01	-2.75861	0
2.01876E-02	10	3.33868813514709	3.85658E+02	1.29087E-01	-7.30854E-03	1.29294E-01	-3.24047	0
1.59731E-02	10	3.33868813514709	4.49720E+02	1.29968E-01	-8.68486E-03	1.30258E-01	-3.82301	0
1.26385E-02	10	3.33868813514709	5.30440E+02	1.31025E-01	-1.02340E-02	1.31424E-01	-4.46616	0
1.00000E-02	10	3.33868813514709	6.32204E+02	1.32417E-01	-1.19777E-02	1.32958E-01	-5.1686	0
